,Date Added,Album Title,Artist Name,Track,Popularity,Tempo,Danceability,Energy,Instrumentalness,Valence,Genre
50,2019-08-28,City Lights - The 1st Mini Album,BAEKHYUN,Ice Queen,55,105.027,0.643,0.797,0.0,0.513,k-pop
51,2019-08-28,City Lights - The 1st Mini Album,BAEKHYUN,Betcha,61,101.924,0.684,0.705,0.0,0.529,k-pop
52,2019-08-28,City Lights - The 1st Mini Album,BAEKHYUN,UN Village,70,83.985,0.674,0.589,0.0,0.577,k-pop
53,2019-08-28,GINGER,BROCKHAMPTON,I BEEN BORN AGAIN,65,79.832,0.771,0.636,6e-05,0.451,boy band
54,2019-08-28,Fireflies (THE OFFICIAL SONG OF THE WORLD SCOUT FOUNDATION),NCT DREAM,Fireflies (THE OFFICIAL SONG OF THE WORLD SCOUT FOUNDATION),63,127.941,0.744,0.674,0.0,0.73,k-pop
55,2019-08-28,City Lights - The 1st Mini Album,BAEKHYUN,Psycho - Bonus Track,56,109.708,0.449,0.896,0.0,0.502,k-pop
56,2019-08-28,MUSE,Leo,Romanticism,42,100.36,0.481,0.817,0.0,0.616,
57,2019-08-29,The 5th Mini Album 'Everybody',SHINee,상사병 (Symptoms),42,119.796,0.595,0.854,0.0,0.543,k-pop
58,2019-09-22,LOTTO - The 3rd Album Repackage,EXO,Monster - LDN Noise Creeper Bass Remix,0,127.988,0.651,0.922,0.0,0.635,k-pop
59,2019-09-22,LOTTO - The 3rd Album Repackage,EXO,Monster - LDN Noise Creeper Bass Remix / Chinese Version,0,127.986,0.659,0.919,0.0,0.665,k-pop
